200	38.0	 0	240.0
400	38.0	 0	240.0
600	164.0	 0	240.0
800	164.0	 0	240.0
1000	231.8095238095238	 0	240.0
1200	234.49142857142857	 0	240.0
1400	238.48275862068965	 0	240.0
1600	239.99687105120645	 0	240.0
1800	240.12385900032285	 0	240.0
2000	239.88050731510782	 0	240.0
2200	239.9452779372601	 240	240.0
2400	239.96606202016216	 240	240.0
2600	239.99308564603749	 240	240.0
2800	239.99165457267264	 240	240.0
3000	239.99654950933382	 240	240.0
3200	240.00008195859772	 240	240.0
3400	240.00067465912215	 240	240.0
3600	240.00067465912215	 240	240.0
3800	240.00017486652766	 240	240.0
4000	240.00017486652766	 240	240.0
