200	47.0	 0	45013.0
400	69.0	 0	45013.0
600	69.0	 0	45013.0
800	319.1875	 0	45013.0
1000	552.1875	 0	45013.0
1200	958.8125	 0	45013.0
1400	958.8125	 0	45013.0
1600	8977.392123287671	 0	45013.0
1800	22427.02145010965	 0	45013.0
2000	21449.185927353898	 0	45013.0
2200	31604.424615091462	 0	45013.0
2400	31604.424615091462	 0	45013.0
2600	37089.79895709122	 0	45013.0
2800	44300.232475433964	 606	45013.0
3000	42783.242218974534	 606	45012.999999999985
3200	42783.242218974534	 606	45012.99999999998
3400	42578.16114018354	 606	45013.000000000044
3600	42578.16114018354	 606	45013.000000000015
3800	42578.16114018354	 606	45013.00000000005
4000	42578.16114018354	 606	45013.00000000002
4200	45380.09828495644	 606	45013.00000000001
4400	45380.09828495644	 606	45013.000000000015
4600	45353.95689234057	 606	45013.00000000004
4800	45353.95689234057	 606	45013.000000000044
5000	45117.75088454979	 606	45013.000000000015
5200	45041.7970920375	 606	45012.99999999996
5400	45038.98751671507	 606	45012.999999999935
5600	44996.14770882764	 606	45013.00000000001
5800	44996.14770882764	 606	45013.000000000015
6000	44996.14770882764	 606	45012.99999999995
