200	14.0	 0	44766.0
400	40.0	 0	44766.0
600	40.0	 0	44766.0
800	257.1875	 0	44766.0
1000	495.6875	 0	44766.0
1200	866.0625	 0	44766.0
1400	866.0625	 0	44766.0
1600	8872.838613013699	 0	44766.0
1800	22324.581859923244	 0	44766.0
2000	21234.855849228898	 0	44766.0
2200	31436.860872713416	 0	44766.0
2400	31436.860872713416	 0	44766.0
2600	36753.8091952042	 0	44766.0
2800	43883.41049129479	 0	44766.0
3000	42405.10447794335	 0	44766.00000000002
3200	42405.10447794335	 0	44766.000000000015
3400	42273.995708912975	 0	44766.000000000095
3600	42273.995708912975	 0	44765.999999999935
3800	42273.995708912975	 0	44766.000000000044
4000	42273.995708912975	 0	44765.99999999996
4200	45120.629929499744	 0	44765.99999999996
4400	45120.629929499744	 0	44765.999999999985
4600	45100.685062050616	 0	44765.999999999985
4800	45100.685062050616	 0	44766.00000000004
5000	44870.59691016371	 0	44766.000000000015
5200	44794.721735373954	 0	44765.99999999993
5400	44791.70535148995	 0	44765.999999999985
5600	44748.954491314	 0	44766.0
5800	44748.954491314	 0	44765.99999999999
6000	44748.954491314	 0	44766.00000000004
