200	39.0	 0	22329.0
400	156.0	 0	22329.0
600	464.375	 0	22329.0
800	686.375	 0	22329.0
1000	686.375	 0	22329.0
1200	686.375	 0	22329.0
1400	1985.875	 0	22329.0
1600	1985.875	 0	22329.0
1800	8054.8109756097565	 0	22329.0
2000	8054.8109756097565	 0	22329.0
2200	21743.66223671013	 0	22329.0
2400	23237.043055661023	 0	22329.0
2600	23237.043055661023	 0	22329.0
2800	22735.17738683888	 0	22329.0
3000	22735.17738683888	 0	22329.0
3200	21375.195929282138	 0	22329.000000000007
3400	21314.475554604847	 0	22329.000000000007
3600	21562.940242131328	 0	22328.999999999985
3800	21562.940242131328	 487	22328.999999999985
4000	21975.55116633402	 487	22329.000000000007
4200	22280.304525329855	 487	22329.0
4400	22463.22495980982	 487	22329.000000000004
4600	22463.22495980982	 487	22329.00000000001
4800	22431.35581487584	 487	22328.999999999996
5000	22393.314732724742	 487	22328.99999999999
5200	22359.266606371555	 487	22329.00000000001
5400	22359.266606371555	 487	22329.000000000007
5600	22344.700056408416	 487	22329.00000000002
5800	22337.88174566103	 487	22329.000000000015
6000	22331.8653971906	 487	22328.999999999985
